









Frequency of observations in the selected location(s).:
Number of taxa: 	569

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Swainson's Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.516E-4	0.0019412	0.0443714	0.1167011	0.1780063	0.0617696	0.0025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001077	0.0	0.0	0.0013629	0.0200178	0.0705226	0.101978	0.0923252	0.0718591	0.03746	0.0250482	0.0034325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Hermit Thrush	0.0202247	0.0166021	0.0158002	0.0174024	0.0168722	0.0146893	0.0109218	0.0084034	0.0141414	0.0093504	0.009607	0.015193	0.0912484	0.1691063	0.1775668	0.1586245	0.1468091	0.0686883	0.0155591	0.0	0.0	5.615E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010147	0.0021978	0.0087386	0.0449699	0.107355	0.227842	0.2909992	0.2411765	0.165491	0.1246057	0.0730753	0.0527397	0.0342661	0.0576112	0.0317806	
Catharus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.773E-4	0.0038346	0.0029864	0.0068565	0.0030607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.407E-4	0.0013345	0.0025368	0.0074725	0.006459	0.0050997	0.002741	9.634E-4	3.814E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wood Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0010549	0.0415973	0.1961107	0.2154836	0.1745781	0.0873678	0.0435897	0.0364964	0.0247372	0.0321654	0.0254237	0.0207636	0.0150622	0.0147183	0.0048465	0.0132979	0.0163246	0.0337308	0.0475979	0.0558092	0.0386813	0.0243161	0.0217895	0.0095934	0.0024085	0.0022883	4.902E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Redwing	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Robin	0.2044944	0.2014388	0.1916412	0.2101019	0.2225827	0.2084746	0.2289209	0.302521	0.340404	0.4665354	0.5733624	0.6526892	0.7042721	0.7511556	0.7271449	0.771492	0.7669132	0.7463818	0.7383966	0.6805787	0.6574359	0.6838855	0.6592455	0.6731763	0.6483051	0.6242465	0.5834971	0.5063078	0.5002693	0.468617	0.4678172	0.4896082	0.5240214	0.5322171	0.5424176	0.537614	0.54242	0.5431704	0.52842	0.52746	0.5196078	0.4986435	0.4384858	0.354502	0.2965753	0.2935465	0.2992974	0.2337832	
thrush sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.739E-4	2.297E-4	2.637E-4	5.565E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.407E-4	0.0	5.074E-4	4.396E-4	7.599E-4	0.0	0.0	0.0	0.0	4.902E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Wheatear	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bohemian Waxwing	0.0	0.0	0.0	4.244E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cedar Waxwing	0.0121348	0.0066408	0.0076453	0.0106112	0.0129786	0.0129944	0.0078637	0.0131303	0.0111111	0.0063976	0.0065502	0.0054695	0.0037329	0.0065485	0.0049226	0.0116473	0.018625	0.0535263	0.1685127	0.2568169	0.3287179	0.3790006	0.3512678	0.3055715	0.315678	0.3074347	0.2652259	0.2350715	0.2487884	0.2473404	0.2565299	0.2402044	0.2219751	0.2080162	0.1956044	0.175152	0.1325916	0.1123801	0.0785164	0.1064073	0.1534314	0.1465003	0.1009464	0.0482819	0.0335616	0.0199886	0.0313817	0.0126252	
Northern Red Bishop	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.799E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Scaly-breasted Munia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	3.799E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Waxbill	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.516E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Paradise-Whydah	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.074E-4	0.0	3.799E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
House Sparrow	0.4386517	0.42114	0.3863405	0.4651952	0.5029202	0.5248588	0.4967235	0.4926471	0.4878788	0.4916339	0.5419214	0.5165603	0.5582746	0.5516179	0.5889592	0.6381032	0.6318817	0.6409373	0.5999473	0.6023929	0.5897436	0.5749579	0.5658627	0.6071223	0.5713277	0.5498995	0.5153897	0.4920101	0.4690361	0.4510638	0.4291045	0.4398637	0.4604093	0.4789447	0.4848352	0.4551672	0.501159	0.4860667	0.5255299	0.5163997	0.4588235	0.4389582	0.4595163	0.4410613	0.4856164	0.4671616	0.4594848	0.4279495	
American Pipit	0.0049438	0.002767	0.0050968	0.0029711	0.0025957	0.0016949	0.0013106	0.0047269	0.0020202	0.0034449	0.0026201	6.077E-4	0.0	0.0026965	0.0010549	2.773E-4	5.478E-4	0.0	2.637E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003956	0.0110182	0.0190079	0.0287803	0.0293834	0.039283	0.0372549	0.0515464	0.0488959	0.0243584	0.0178082	0.0085665	0.0262295	0.0056596	
Evening Grosbeak	0.0	5.534E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.546E-4	8.217E-4	0.0	7.911E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.407E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.814E-4	0.0029412	0.0081389	0.002103	8.699E-4	0.0034247	5.711E-4	4.684E-4	0.0	
House Finch	0.1680899	0.1682346	0.148318	0.147708	0.1797534	0.1559322	0.204893	0.1670168	0.1621212	0.1569882	0.1790393	0.1662109	0.1712982	0.1533128	0.1747539	0.166112	0.1528348	0.17643	0.1827532	0.1780746	0.1964103	0.189781	0.1762523	0.1889719	0.1560734	0.1795044	0.1866405	0.1724138	0.1464728	0.137234	0.1277985	0.1356048	0.1245552	0.0994419	0.1208791	0.1322188	0.1520631	0.1726816	0.1763006	0.2009916	0.1980392	0.2300597	0.2129338	0.2044367	0.1890411	0.2038835	0.2079625	0.1989552	
Purple Finch	4.494E-4	5.534E-4	0.0020387	0.0016978	0.0	0.0022599	8.737E-4	0.0015756	5.051E-4	9.843E-4	0.0015	0.0012154	0.005392	0.0046225	0.0098453	0.0110926	0.0101342	0.0034459	0.001846	5.565E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013345	0.0030441	0.0175824	0.0182371	0.0268892	0.0552764	0.072736	0.1209001	0.1196078	0.1101465	0.0783386	0.0448021	0.030137	0.0102798	0.0098361	0.0034828	
House/Purple Finch	8.989E-4	0.0016602	0.0010194	0.0016978	6.489E-4	0.0033898	0.003495	0.0	0.0	0.0	8.734E-4	9.116E-4	0.0	7.704E-4	7.032E-4	8.319E-4	2.739E-4	9.189E-4	0.0010549	0.0016694	0.0015385	0.0	6.184E-4	5.744E-4	7.062E-4	6.698E-4	0.0	8.41E-4	0.0	0.0	0.0	6.814E-4	4.448E-4	5.074E-4	0.0	0.0	9.272E-4	4.568E-4	0.0024085	0.0022883	0.0	0.0016278	0.0010515	4.35E-4	6.849E-4	0.0015	4.684E-4	8.707E-4	
European Greenfinch	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.148E-4	3.852E-4	3.516E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Linnet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.814E-4	9.804E-4	0.0	0.0	4.35E-4	0.0	0.0	4.684E-4	0.0	
Redpoll	4.494E-4	0.0022136	0.0010194	0.0025467	0.0012979	0.0056497	0.0043687	0.0021008	0.0010101	0.0024606	0.0017467	0.0036463	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019608	0.0037982	0.002103	0.0034798	0.0013699	0.0017133	0.0046838	0.0013061	
Red Crossbill	0.0	5.534E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011442	0.002451	0.0043407	0.0068349	0.0043497	0.0013699	0.0011422	4.684E-4	4.354E-4	
White-winged Crossbill	4.494E-4	0.0	0.0015291	4.244E-4	0.0019468	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.804E-4	0.0010852	0.0010515	8.699E-4	6.849E-4	0.0011422	9.368E-4	8.707E-4	
European Goldfinch	0.0	0.0016602	0.0035678	0.0029711	0.0051914	0.0056497	0.0043687	0.0042017	0.0065657	0.011811	0.0048035	0.004254	0.0037329	0.0034669	0.0021097	0.0011093	2.739E-4	6.892E-4	2.637E-4	0.0	0.0	5.615E-4	0.0	5.744E-4	0.0	0.0	6.549E-4	0.0	5.385E-4	0.0	4.664E-4	0.0	0.0015	5.074E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.699E-4	6.849E-4	5.711E-4	4.684E-4	0.0015	
European Serin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pine Siskin	0.0031461	0.002767	0.0056065	0.0029711	0.0019468	0.0016949	0.0021844	0.0	0.0015152	0.0019685	0.0021834	0.0036463	0.0049772	0.0015408	0.0021097	0.0027732	0.0024651	6.892E-4	0.0010549	0.001113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011398	0.0125174	0.034719	0.0414258	0.0686499	0.0779412	0.0678242	0.044164	0.0239234	0.0054795	0.0045688	0.0046838	0.0047889	
American Goldfinch	0.1258427	0.123409	0.0978593	0.12691	0.1245944	0.1254237	0.1087811	0.1144958	0.1085859	0.1318898	0.1240175	0.135825	0.1779345	0.1995378	0.2274965	0.2676095	0.2637634	0.2232943	0.1843354	0.1419032	0.1523077	0.1465469	0.1768707	0.1815049	0.1864407	0.2377763	0.2606418	0.2514718	0.270867	0.2781915	0.3125	0.3086882	0.2624555	0.2237443	0.1969231	0.1683131	0.165044	0.2005482	0.1791908	0.2036613	0.2411765	0.3201302	0.3170347	0.2688125	0.2273973	0.2324386	0.1967213	0.1362647	
Spinus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.902E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Acanthis/Spinus sp.	0.0	5.534E-4	0.0	0.0	0.0	0.0	4.369E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.568E-4	0.0	3.814E-4	0.0	0.0021704	0.0036803	4.35E-4	0.0	5.711E-4	0.0	0.0	
finch sp.	8.989E-4	0.0	5.097E-4	0.0	0.0	0.0016949	8.737E-4	0.0	0.0	4.921E-4	0.0	3.039E-4	0.0	0.0	0.0015	0.0	2.739E-4	4.595E-4	0.0	5.565E-4	0.0	0.0	6.184E-4	0.0	0.0	6.698E-4	0.0	0.0	0.001077	0.0015	4.664E-4	6.814E-4	0.0	5.074E-4	4.396E-4	3.799E-4	0.0018544	0.0031978	0.0038536	0.0041953	0.0039216	0.0059685	0.0063091	0.0034798	0.0020548	0.0017133	4.684E-4	4.354E-4	
Lapland Longspur	8.989E-4	0.002767	5.097E-4	0.0015	0.0032446	0.0016949	0.0017475	5.252E-4	0.0020202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.817E-4	3.814E-4	9.804E-4	0.0016278	0.0047319	0.0017399	0.0027397	0.0034266	0.0023419	0.0017414	
Snow Bunting	0.0251685	0.0304372	0.0249745	0.0127334	0.01817	0.0175141	0.0122324	0.0152311	0.0070707	0.0019685	4.367E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011442	0.0088235	0.0097667	0.0241851	0.0243584	0.0164384	0.0199886	0.0337237	0.0300392	
Grasshopper Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.773E-4	0.0013695	0.002527	2.637E-4	2.782E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.396E-4	0.0	4.636E-4	0.0013705	0.0019268	3.814E-4	4.902E-4	0.002713	0.0	0.0	0.0	0.0	0.0	0.0	
Chipping Sparrow	0.0085393	0.0088545	0.0061162	0.0029711	0.0032446	0.0028249	0.0030581	0.0021008	0.0020202	0.0029528	0.0034934	0.0136737	0.0970552	0.144453	0.1898734	0.2154742	0.211175	0.1311739	0.0683017	0.0381191	0.0230769	0.0202134	0.0222635	0.0246984	0.0240113	0.019424	0.0098232	0.0117746	0.0091546	0.0175532	0.0149254	0.0160136	0.0164591	0.0334855	0.0241758	0.0486322	0.0936486	0.1461855	0.1965318	0.2181541	0.129902	0.0629409	0.0404837	0.0239234	0.0171233	0.0097087	0.0177986	0.0117545	
Clay-colored Sparrow	0.0139326	0.0177089	0.0071356	0.0033956	0.0038936	0.0015	0.0	5.252E-4	5.051E-4	0.0059055	0.00131	0.0027347	0.0	0.0	0.0	0.0	0.0016434	9.189E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010147	0.0052747	0.0072188	0.0111266	0.0082229	0.0057803	0.0087719	0.0039216	0.0037982	0.0068349	4.35E-4	0.0	0.0017133	0.0074941	0.0121898	
Field Sparrow	0.0103371	0.0171555	0.009684	0.012309	0.0129786	0.0079096	0.0104849	0.0036765	0.0085859	0.0123031	0.0122271	0.019447	0.0340108	0.0550847	0.0573136	0.0399334	0.0284853	0.0202159	0.0123945	0.0083472	0.0092308	0.0095452	0.0136054	0.0160827	0.0042373	0.0093771	0.0130976	0.0117746	0.0091546	0.0026596	0.0027985	0.00477	0.0022242	0.0050736	0.0035165	0.0102584	0.0296708	0.0849703	0.1175337	0.1174676	0.0666667	0.0293001	0.022082	0.0117442	0.0116438	0.0137065	0.0271663	0.0126252	
Spizella sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.137E-4	9.634E-4	0.0011442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lark Sparrow	0.0076404	0.0083011	0.0015291	0.0029711	0.0025957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.739E-4	2.297E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0030664	0.0057829	5.074E-4	0.0035165	0.0045593	0.0037089	0.0013705	4.817E-4	3.814E-4	4.902E-4	0.0	0.0	0.0	0.0	0.0	9.368E-4	0.0039182	
Lark Bunting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.128E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Tree Sparrow	0.0480899	0.0597676	0.0688073	0.0598472	0.0648929	0.0570621	0.0707733	0.052521	0.0479798	0.0383858	0.039738	0.0276512	0.019494	0.0115562	0.004571	2.773E-4	5.478E-4	2.297E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.137E-4	9.634E-4	0.0026697	0.0078431	0.017363	0.0383807	0.0469769	0.0671233	0.0576813	0.0908665	0.0552895	
Spizella sp./American Tree Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.148E-4	3.852E-4	0.0010549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Fox Sparrow	0.0678652	0.0807969	0.0688073	0.0802207	0.0720311	0.0734463	0.0559196	0.0519958	0.0474747	0.0615157	0.0650655	0.0613795	0.0472833	0.0192604	0.0052743	2.773E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.799E-4	0.0	0.0	0.0019268	0.0087719	0.0397059	0.0683668	0.1072555	0.1139626	0.1089041	0.1176471	0.1156909	0.077057	
Dark-eyed Junco	0.1289888	0.1223022	0.1207951	0.1209677	0.1168073	0.159887	0.1598952	0.1234244	0.1439394	0.1889764	0.2161572	0.2333637	0.2836997	0.2326656	0.1402954	0.0385469	0.0030129	0.0011486	5.274E-4	2.782E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.074E-4	0.003956	0.0273556	0.1112656	0.1882138	0.2866089	0.3989321	0.4112745	0.3890396	0.3817035	0.3001305	0.2246575	0.2267276	0.2477752	0.1619504	
White-crowned Sparrow	0.0049438	0.0060874	0.0061162	0.0089134	0.009085	0.0062147	0.0039318	0.0031513	0.0030303	0.0029528	0.0043668	0.002127	0.0012443	0.0026965	0.0035162	0.0108153	0.0334155	0.0457156	0.0224156	0.0025042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.396E-4	0.0102584	0.0486787	0.0995889	0.0953757	0.092296	0.047549	0.0249593	0.0136698	0.0108743	0.0041096	0.0074243	0.0070258	0.0078363	
White-throated Sparrow	0.4193258	0.415606	0.3944954	0.4337861	0.4451655	0.3870056	0.3674093	0.3639706	0.3752525	0.3681102	0.3790393	0.4023093	0.4736624	0.5527735	0.592827	0.6264559	0.5571076	0.3471169	0.1347574	0.0169727	0.0010256	5.615E-4	0.0012369	5.744E-4	7.062E-4	0.0013396	6.549E-4	4.205E-4	5.385E-4	5.319E-4	4.664E-4	6.814E-4	4.448E-4	0.0055809	0.0452747	0.2009878	0.4070468	0.509365	0.5799615	0.6086957	0.5970588	0.5686381	0.5483701	0.5058721	0.4993151	0.49743	0.5053864	0.4653896	
Vesper Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.039E-4	0.0020738	0.0053929	0.0031646	5.546E-4	2.739E-4	2.297E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.074E-4	0.0	3.799E-4	0.0018544	0.0114207	0.0250482	0.0381388	0.0186275	0.0037982	0.0042061	0.0013049	0.0	5.711E-4	4.684E-4	0.0	
LeConte's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	4.369E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.568E-4	0.0	0.0	0.0	0.0	0.0189274	0.0	0.0	0.0	0.0014052	0.0	
Seaside Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010549	0.0013866	0.0062996	0.0082702	0.0100211	0.0108514	0.0046154	0.0050533	0.008658	0.0045951	0.0035311	0.0066979	0.0072037	0.0058873	0.005385	0.0058511	0.0037313	0.0044293	0.0022242	0.0020294	8.791E-4	0.0041793	0.0050997	0.0031978	9.634E-4	0.0015256	0.0	0.0	0.0	0.0	0.0	0.0	0.0014052	0.0	
Nelson's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.297E-4	0.0	5.565E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011398	0.0088085	0.0073093	0.011079	0.0034325	0.002451	0.0010852	0.0010515	0.0021749	0.0	0.0	9.368E-4	0.0	
Saltmarsh Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.051E-4	0.0	0.0	0.0	0.0	0.0	0.0	8.319E-4	0.0010956	0.0029864	0.0047468	0.0058431	0.0082051	0.0067378	0.0068027	0.0034463	0.0021186	0.0046885	0.0045842	0.0033642	0.0037695	0.0026596	9.328E-4	0.0020443	4.448E-4	0.0010147	0.0021978	0.0068389	0.0092721	0.0036546	0.0057803	0.0019069	9.804E-4	0.0010852	0.0	4.35E-4	0.0	0.0	9.368E-4	0.0	
Nelson's/Saltmarsh Sparrow (Sharp-tailed Sparrow)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.852E-4	0.0	0.0	0.0	0.0	0.0	2.782E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.385E-4	5.319E-4	0.0	0.0	0.0	0.0	4.396E-4	7.599E-4	0.0018544	0.0	9.634E-4	7.628E-4	0.0	0.0	0.0	0.0	0.0	0.0011422	4.684E-4	0.0	
Ammospiza sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.636E-4	4.568E-4	4.817E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Savannah Sparrow	0.0125843	0.0204759	0.0168196	0.012309	0.0162232	0.0186441	0.0126693	0.0078782	0.0060606	0.0063976	0.0074236	0.0097235	0.0236416	0.0504622	0.0879044	0.0973378	0.0838127	0.0622559	0.0327004	0.0077908	0.0051282	0.0061763	0.0068027	0.0057438	0.0035311	0.0080375	0.0026195	0.0058873	0.0048465	0.0031915	0.0037313	0.0074957	0.0093416	0.0273973	0.0879121	0.1675532	0.2285582	0.2069438	0.1830443	0.16209	0.0897059	0.0596853	0.053102	0.0347977	0.0184932	0.0194175	0.0510539	0.0156726	
Henslow's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.814E-4	0.0	0.0	0.0	0.0039147	0.0	0.0	0.0	0.0	
