









Frequency of observations in the selected location(s).:
Number of taxa: 	588

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Pine Grosbeak	2.356E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.933E-4	2.799E-4	9.914E-4	0.0	2.788E-4	0.0	0.0	0.0	0.0	
House Finch	0.195053	0.1622446	0.1497073	0.1638501	0.1575516	0.1475722	0.1654173	0.1650606	0.1414171	0.1564096	0.1605351	0.1582796	0.1342425	0.141448	0.1622687	0.1760449	0.1847032	0.1757665	0.1698449	0.1518845	0.1661342	0.1658667	0.1642336	0.1809278	0.1607143	0.1741855	0.1705882	0.1752327	0.159634	0.189163	0.1692566	0.1441872	0.1146552	0.1190911	0.1106332	0.109589	0.1321509	0.1288966	0.1561047	0.1583527	0.1690456	0.1632518	0.2139208	0.2040703	0.1822569	0.1826735	0.2095871	0.1806131	
Purple Finch	0.0101296	0.0027447	0.0025091	0.0063679	0.0072438	0.0053951	0.003998	0.0049736	0.0051843	0.00215	0.003859	0.0036566	0.0125719	0.0120339	0.0224469	0.0339364	0.0358518	0.0231307	0.0059793	9.376E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.047E-4	0.0	0.0	0.0	7.162E-4	2.874E-4	0.0057456	0.0210275	0.0234834	0.030727	0.0598714	0.1000734	0.1386311	0.1463756	0.1040978	0.1181354	0.0886535	0.0534521	0.0333203	0.0192442	0.0096658	
House/Purple Finch	4.711E-4	9.149E-4	2.788E-4	0.0012246	0.0014488	0.0015868	0.0024988	3.108E-4	0.0017281	2.687E-4	0.0012863	6.965E-4	0.0012785	9.864E-4	0.0010281	9.981E-4	0.0011951	0.0010758	0.0014544	3.75E-4	7.987E-4	5.333E-4	6.083E-4	5.155E-4	0.0013228	6.266E-4	0.0	8.094E-4	0.0010168	0.0015	4.2E-4	7.162E-4	8.621E-4	7.835E-4	4.779E-4	2.174E-4	2.498E-4	9.896E-4	0.0017127	0.0017401	0.0025189	0.0026438	0.0028736	0.0019515	7.424E-4	0.002744	6.998E-4	5.523E-4	
Purple/Cassin's Finch	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.193E-4	0.0	0.0	0.0	0.0	0.0	
European Greenfinch	0.0	0.0	0.0	0.0	0.0	0.0	2.499E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.328E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.762E-4	
Yellow-fronted Canary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.174E-4	0.0	0.0	0.0	1.933E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Redpoll	0.011543	0.0036597	0.0016727	0.002939	0.0010866	0.0031736	0.0074963	0.0074604	0.0054724	0.0298307	0.0198096	0.0053979	2.131E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013994	3.305E-4	9.579E-4	5.576E-4	3.712E-4	0.00196	0.0020994	0.0052472	
Red Crossbill	9.423E-4	0.0018298	0.0	2.449E-4	0.0	3.174E-4	0.0	0.0	0.0	2.687E-4	2.573E-4	0.0	0.0	0.0	1.714E-4	2.495E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.874E-4	0.0	0.0	0.0	0.0	0.0	2.447E-4	0.0	8.396E-4	0.0019828	0.0063857	0.0089211	0.0014848	0.00392	0.0024493	0.0041425	
White-winged Crossbill	0.0054181	0.0036597	0.0011151	0.0012246	0.0018109	0.0022215	0.0024988	0.0021759	0.0014401	0.001075	0.0046308	0.0031343	4.262E-4	0.0011837	0.0032557	9.981E-4	1.328E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019591	6.609E-4	0.0019157	0.0055757	0.0014848	0.001568	0.0017495	0.003314	
European Goldfinch	0.0120141	0.0131138	0.0097575	0.0122459	0.0123144	0.0184069	0.0249875	0.0289089	0.0342742	0.0408492	0.043221	0.0379593	0.0394204	0.0388637	0.0185058	0.0174672	0.0151374	0.0150619	0.0138979	0.0129383	0.0055911	0.0122667	0.0079075	0.0092784	0.005291	0.0018797	0.0035294	0.0012141	0.0055923	0.0038703	0.0021	0.0038195	8.621E-4	0.0018282	9.558E-4	0.0015221	0.003997	0.0017318	0.0022021	0.0015468	5.598E-4	0.0016523	0.002235	0.0025091	0.0085375	0.0074481	0.0087474	0.0088373	
Pine Siskin	0.028033	0.0262275	0.0161695	0.0142052	0.0119522	0.0171374	0.0169915	0.0220703	0.0241935	0.0319807	0.0280422	0.0257705	0.0185382	0.0078911	0.00634	0.0054897	0.0082326	0.010893	0.0037169	1.875E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.349E-4	0.0049963	0.0432954	0.0450208	0.0639985	0.0694095	0.0598149	0.0644955	0.054363	0.0215293	0.0199922	0.0122463	0.019884	
American Goldfinch	0.1623086	0.1561452	0.1407862	0.1481754	0.1579138	0.1507458	0.1356822	0.1473422	0.1517857	0.174953	0.1952663	0.1739509	0.1532069	0.1629513	0.216244	0.3298815	0.3625017	0.3261162	0.2157401	0.1695106	0.1297923	0.128	0.1253041	0.1412371	0.1560847	0.1904762	0.1947059	0.218535	0.2191154	0.2810837	0.3389332	0.3428026	0.3247126	0.2985114	0.2661888	0.2420091	0.2330752	0.2627412	0.2642525	0.246133	0.2762385	0.3357568	0.3927203	0.3741288	0.2976986	0.254018	0.2127362	0.1654239	
Red Siskin	4.711E-4	0.0	0.0	0.0015	3.622E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.474E-4	0.0	0.0	0.0	3.305E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Spinus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.799E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Acanthis/Spinus sp.	0.0	0.0	0.0	0.0	0.0	3.174E-4	0.0	0.0	2.88E-4	0.0	2.573E-4	0.0	0.0	0.0	1.714E-4	0.0	0.0	0.0	1.616E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.894E-4	0.0	8.396E-4	0.0013219	0.0019157	5.576E-4	3.712E-4	0.0	3.499E-4	0.0	
finch sp.	4.711E-4	3.05E-4	2.788E-4	4.898E-4	3.622E-4	9.521E-4	7.496E-4	6.217E-4	8.641E-4	2.687E-4	2.573E-4	5.224E-4	2.131E-4	9.864E-4	6.854E-4	3.743E-4	6.639E-4	6.724E-4	1.616E-4	1.875E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.094E-4	5.084E-4	0.0	0.0	9.549E-4	5.747E-4	2.612E-4	0.0011947	0.0013046	4.996E-4	0.0017318	0.0029361	0.0029002	0.0058774	0.0039656	0.0047893	0.0044606	0.0014848	7.84E-4	0.0	8.285E-4	
Lapland Longspur	4.711E-4	6.099E-4	5.576E-4	9.797E-4	0.0152119	0.015868	0.0027486	0.0012434	5.76E-4	0.0	5.145E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.996E-4	0.0	0.0	0.0025135	2.799E-4	3.305E-4	6.386E-4	0.0030666	0.0011136	3.92E-4	0.0024493	5.523E-4	
Chestnut-collared Longspur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Snow Bunting	0.0037691	0.0082342	0.0025091	0.0048984	0.0032597	0.004443	0.0054973	0.0052844	0.0028802	2.687E-4	5.145E-4	0.0	0.0	0.0	0.0	1.248E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8E-4	0.0019591	0.0082617	0.0204342	0.010315	0.003712	0.003528	0.0048985	0.0046948	
Bachman's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.714E-4	1.248E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Grasshopper Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.131E-4	0.0019728	0.0	0.0012477	0.0045147	1.345E-4	4.848E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.047E-4	0.0	0.0	0.0	0.0031034	0.0	0.0	2.389E-4	0.0045662	0.0034974	0.0	0.006851	0.0013534	0.0053177	9.914E-4	0.0025543	0.0	3.712E-4	0.0	0.0	0.0	
Chipping Sparrow	0.013192	0.0143336	0.010315	0.0117561	0.0123144	0.0076166	0.0069965	0.0096363	0.0077765	0.0180059	0.0234114	0.0604214	0.1849563	0.3071612	0.3812543	0.4135995	0.3785686	0.2467725	0.1523917	0.0939434	0.086262	0.072	0.0729927	0.0505155	0.0641534	0.0676692	0.0541176	0.0574666	0.0564311	0.0566038	0.0802184	0.0675579	0.075	0.0901019	0.1146953	0.1098065	0.1766175	0.3104899	0.3736237	0.3540217	0.2331374	0.1421018	0.0820562	0.0412601	0.0408315	0.0305762	0.0262421	0.014913	
Clay-colored Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.375E-4	0.0018009	0.0	0.0	0.0	0.0	0.0	0.0	0.0013448	3.232E-4	1.875E-4	0.0	0.0053333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060345	0.0054845	0.0172043	0.0197869	0.0169873	0.0123701	0.0166381	0.0059938	0.0013994	6.609E-4	6.386E-4	0.0019515	0.0	0.0015	0.0073478	0.0013808	
Field Sparrow	0.0127208	0.0152486	0.0086423	0.0093069	0.0090547	0.0082513	0.0069965	0.0068387	0.0066244	0.0169309	0.0272704	0.0391781	0.084381	0.1219175	0.1473612	0.106675	0.046209	0.027972	0.0137363	0.0150009	0.0159744	0.0154667	0.0218978	0.0252577	0.0224868	0.018797	0.0170588	0.01983	0.0162684	0.0261248	0.0188996	0.0105037	0.0117816	0.0114913	0.0107527	0.0128289	0.035973	0.1212271	0.1967213	0.179041	0.0901203	0.0389954	0.0303321	0.0253694	0.017075	0.0160721	0.0230931	0.0118752	
Spizella sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.262E-4	3.946E-4	1.714E-4	0.0	0.0	1.345E-4	0.0	1.875E-4	3.994E-4	0.0	0.0	0.0	0.0	0.0	0.0	4.047E-4	0.0	0.0	0.0	2.387E-4	0.0	0.0	7.168E-4	8.698E-4	4.996E-4	0.0014844	0.0014681	3.867E-4	5.598E-4	6.609E-4	3.193E-4	5.576E-4	7.424E-4	0.0	0.0	0.0	
Lark Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.973E-4	0.0	0.0	2.656E-4	0.0	0.0011312	7.5E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.084E-4	0.0	4.2E-4	0.0021485	0.0060345	0.0164534	0.0028674	0.0043488	0.003997	0.0210292	0.0066063	7.734E-4	0.0	6.609E-4	3.193E-4	0.0052969	0.003712	0.003136	6.998E-4	0.0	
Lark Bunting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Tree Sparrow	0.0226148	0.0335468	0.036242	0.0352682	0.0398406	0.0418915	0.0382309	0.041032	0.0354263	0.0287557	0.0275277	0.023681	0.0168336	0.0051292	8.568E-4	1.248E-4	3.984E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015468	0.0047579	0.0148711	0.0172414	0.0267633	0.0345212	0.0368483	0.0542337	0.0259597	
Spizella sp./American Tree Sparrow	0.0	0.0	0.0	2.449E-4	0.0	0.0	0.0	0.0	2.88E-4	0.0	0.0	0.0	0.0	1.973E-4	0.0	1.248E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Fox Sparrow	0.0883392	0.0875267	0.0822414	0.1036003	0.1130025	0.0904475	0.0934533	0.0994716	0.1345046	0.1709218	0.1535889	0.1561901	0.1148519	0.0428092	0.010281	0.0018715	1.328E-4	4.034E-4	4.848E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017318	0.0034255	0.0243619	0.0498181	0.1047588	0.1692209	0.1918037	0.1703786	0.1489612	0.1375087	0.091135	
Dark-eyed Junco	0.157126	0.1466911	0.1360468	0.1508695	0.1546541	0.1577277	0.1596702	0.1722101	0.2217742	0.3286751	0.3385644	0.3726275	0.4174302	0.3870586	0.280329	0.1033063	0.0139424	0.0028241	0.0014544	7.5E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.387E-4	0.0	0.001567	0.0129032	0.0424005	0.162628	0.3250866	0.444091	0.5102475	0.5009796	0.4811633	0.4699872	0.3953164	0.3374165	0.2834183	0.246676	0.1930406	
White-crowned Sparrow	9.423E-4	0.0012199	0.0013939	4.898E-4	0.0010866	3.174E-4	2.499E-4	9.325E-4	8.641E-4	0.0013437	0.0025727	0.0010448	0.0010654	0.0029592	0.002913	0.0062383	0.0489975	0.0552717	0.0164835	7.5E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.612E-4	7.168E-4	0.0126114	0.0604547	0.1298862	0.1446048	0.1133024	0.0383431	0.0194977	0.0124521	0.0114302	0.0103935	0.0133281	0.0055983	0.0011047	
Harris's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.131E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-throated Sparrow	0.4209658	0.4175053	0.3604684	0.3852559	0.4074611	0.3887655	0.3738131	0.3972645	0.4043779	0.4471916	0.4566504	0.4724012	0.5307905	0.6115605	0.6833448	0.7137867	0.6644536	0.5005379	0.2034583	0.0508157	0.0259585	0.0165333	0.0237226	0.0278351	0.0165344	0.0156642	0.01	0.0076892	0.0086426	0.0087083	0.0075598	0.0081165	0.008046	0.0083573	0.0855436	0.2972385	0.5231077	0.650668	0.7063861	0.6945089	0.663588	0.6292135	0.6184547	0.5648174	0.5289532	0.5162681	0.4888034	0.4380006	
Dark-eyed Junco x White-throated Sparrow (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.799E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-crowned/White-throated Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.248E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Vesper Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.706E-4	0.0040486	0.0043401	0.0111378	0.0026201	2.656E-4	1.345E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.996E-4	0.0141019	0.0506484	0.0440835	0.0165127	0.0046266	0.0015964	8.364E-4	0.0	3.92E-4	0.0	2.762E-4	
LeConte's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.993E-4	4.948E-4	0.0	0.0	0.0	0.0	0.0	0.0041818	0.0051967	0.0	0.0	0.0	
Seaside Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.573E-4	3.483E-4	4.262E-4	3.946E-4	0.0032557	0.0023706	0.006772	0.0057827	0.0056561	0.0099381	0.009984	0.0064	0.0072993	0.0061856	0.005291	0.0062657	0.0047059	0.0060704	0.0101678	0.0222545	0.0176396	0.0107424	0.0149425	0.0052233	0.0040621	0.0102196	0.0187359	0.0061851	0.0026915	0.0029002	2.799E-4	0.0016523	0.0012771	8.364E-4	3.712E-4	7.84E-4	0.0010497	2.762E-4	
Nelson's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.495E-4	2.656E-4	6.724E-4	0.0035553	0.0116257	0.0191693	0.0032	0.0012165	0.0	0.0	0.0	0.0	0.0	5.084E-4	0.0	0.0	0.0	0.0	0.0	2.389E-4	0.0145684	0.03997	0.0356259	0.0134573	0.0228152	0.0072768	0.004957	0.0038314	0.0022303	0.0	3.92E-4	0.0013996	0.0	
Saltmarsh Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.495E-4	0.001859	0.0038999	0.0019392	0.0046878	0.0047923	0.0042667	0.0024331	0.0025773	0.0039683	0.0012531	0.0017647	0.005261	0.0055923	0.0087083	0.0062999	0.0033421	0.0045977	0.0088796	0.0054958	0.0191346	0.0272296	0.0153389	0.0058723	0.0061872	0.0025189	9.914E-4	0.0	0.0	7.424E-4	0.0	3.499E-4	0.0	
Nelson's/Saltmarsh Sparrow (Sharp-tailed Sparrow)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.345E-4	1.616E-4	3.75E-4	0.0015974	5.333E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.838E-4	0.0	0.0	0.0	0.0	7.168E-4	0.0060883	0.0117412	0.0071747	0.0051382	0.0050271	0.0011195	9.914E-4	6.386E-4	2.788E-4	0.0	0.0015	3.499E-4	0.0	
Ammospiza sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.345E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.266E-4	0.0	0.0	5.084E-4	0.0	0.0	2.387E-4	2.874E-4	2.612E-4	0.0	6.523E-4	7.494E-4	7.422E-4	2.447E-4	3.867E-4	2.799E-4	0.0	0.0	2.788E-4	0.0	0.0	0.0	0.0	
Savannah Sparrow	0.0073027	0.0094541	0.0111514	0.0144502	0.0141253	0.0126944	0.0144928	0.0105689	0.0097926	0.0083311	0.0149215	0.015323	0.0430428	0.0706254	0.1274846	0.1155334	0.0957376	0.0703335	0.0316742	0.015376	0.0127796	0.0144	0.0212895	0.0231959	0.0284392	0.0250627	0.02	0.0105221	0.0132181	0.01403	0.0155397	0.0093101	0.0172414	0.0313398	0.0695341	0.1509024	0.2248314	0.2387432	0.2419868	0.2022428	0.0959978	0.0773298	0.0488506	0.0365208	0.0244989	0.0270482	0.0360392	0.0143607	
Henslow's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.69E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.996E-4	2.474E-4	2.447E-4	0.0032869	0.0	0.0	0.0	0.0	0.0270973	0.0180321	0.0	0.0	
Song Sparrow	0.2937574	0.3141202	0.287148	0.3068822	0.3038754	0.3145033	0.2993503	0.3671122	0.4314516	0.5270089	0.588886	0.5944628	0.6111229	0.574275	0.5113091	0.4517779	0.3824193	0.3600054	0.3277311	0.392087	0.4345048	0.4181333	0.3941606	0.4010309	0.4239418	0.4692982	0.4876471	0.4666127	0.3950178	0.3850992	0.3091138	0.2494629	0.2626437	0.2303473	0.251135	0.3411611	0.4778916	0.5930233	0.6231955	0.6026682	0.5404422	0.4910773	0.4623244	0.4296069	0.3845583	0.3896511	0.396781	0.3104115	
Lincoln's Sparrow	2.356E-4	0.0	2.788E-4	2.449E-4	0.0	0.0	0.0	0.0	0.0	2.687E-4	0.0	0.0	2.131E-4	0.0	0.0	0.0027449	0.0171292	0.0477407	0.0441176	0.0129383	0.0011981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020115	0.0091408	0.0592593	0.0871929	0.086685	0.1095992	0.0756056	0.0502707	0.0229499	0.0046266	0.0038314	0.0058545	0.0029696	0.004704	0.0024493	2.762E-4	
Swamp Sparrow	0.0522968	0.0448307	0.0379147	0.0453098	0.0449113	0.0403047	0.0214893	0.0301523	0.0288018	0.0338619	0.054798	0.082187	0.1736629	0.2485697	0.2254969	0.2417966	0.241535	0.168908	0.0872657	0.0120008	0.0039936	0.0021333	0.0012165	5.155E-4	0.0026455	0.0	0.0023529	0.0020235	0.0015252	0.0019352	0.0033599	0.0021485	0.004023	0.0049621	0.0310633	0.1500326	0.3307519	0.4027709	0.4343039	0.3932715	0.2748391	0.188037	0.1666667	0.1274045	0.1080178	0.121913	0.1035689	0.0648992	
Lincoln's/Swamp Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.714E-4	1.248E-4	0.0	1.345E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.223E-4	4.779E-4	8.698E-4	2.498E-4	0.0022266	9.787E-4	0.0	0.0	3.305E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Towhee	0.011543	0.0134187	0.0091999	0.0132256	0.0112278	0.0088861	0.007996	0.0118122	0.0135369	0.0139747	0.0198096	0.0283824	0.0590241	0.179128	0.3522961	0.434685	0.3621033	0.1906939	0.0816096	0.0735046	0.0794728	0.0704	0.0748175	0.0814433	0.082672	0.0839599	0.0947059	0.1088628	0.0960854	0.081761	0.0625787	0.0350919	0.029023	0.0282058	0.0255675	0.0602305	0.1601299	0.2491341	0.2324443	0.1656999	0.0702491	0.0413087	0.032567	0.0287148	0.0252413	0.0258722	0.0192442	0.0171223	
new world sparrow sp.	0.0047114	0.0039646	0.0058545	0.0053882	0.0072438	0.007934	0.005997	0.0037302	0.0051843	0.0059124	0.0048881	0.0053979	0.0055402	0.0072993	0.0030843	0.0041173	0.0047802	0.0040344	0.0030705	0.0045003	0.0047923	0.0026667	0.0018248	5.155E-4	0.0019841	0.0018797	0.0023529	0.0032376	0.0040671	0.0091921	0.0058799	0.0081165	0.0074713	0.0078349	0.0071685	0.0173951	0.0207344	0.0210292	0.0234891	0.0206883	0.0103554	0.0135492	0.0102171	0.0080848	0.0059391	0.0070561	0.0059482	0.0057995	
Yellow-breasted Chat	0.0021201	0.0027447	0.0044606	0.0014695	0.0010866	9.521E-4	2.499E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.973E-4	0.0015	0.0011229	0.0017262	0.0047068	0.0017776	3.75E-4	3.994E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067199	0.0045357	0.0054598	0.0125359	0.013859	0.0117417	0.0137397	0.0051954	0.0026915	0.0040603	0.0036384	0.0039656	0.0015964	0.003903	0.003712	3.92E-4	0.0010497	0.0019332	
Yellow-headed Blackbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0065232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bobolink	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012477	0.0057097	0.0133136	0.010181	0.0050628	0.0011981	0.0	6.083E-4	0.0	0.0	0.0050125	0.0123529	0.0109268	0.0137265	0.0174165	0.0247795	0.0570542	0.0468391	0.042831	0.0210275	0.019352	0.0099925	0.0079169	0.0024468	1.933E-4	2.799E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
