









Frequency of observations in the selected location(s).:
Number of taxa: 	540

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Iceland Gull	0.0054206	0.0059848	0.017842	0.0155744	0.0323625	0.023662	0.0046488	0.0020103	0.002584	0.001197	4.431E-4	8.994E-4	0.0029542	0.0015	3.954E-4	0.0	0.0	7.73E-5	9.74E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38E-4	2.163E-4	2.458E-4	0.0	2.083E-4	3.012E-4	0.0018921	0.0020361	0.0045403	
American Herring/Iceland Gull	0.0	0.0	0.0	0.0	0.0	2.817E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Larus sp.	0.0269022	0.0193145	0.0209572	0.016788	0.0203001	0.0174648	0.0154959	0.0166571	0.0186621	0.0155614	0.0163934	0.0127417	0.0095191	0.0120352	0.011729	0.011555	0.0102923	0.0096667	0.010224	0.0095102	0.0132283	0.0156668	0.0090517	0.0157329	0.0133814	0.0187696	0.0125523	0.0083893	0.016309	0.0174961	0.0109402	0.0130732	0.0107905	0.0102371	0.0114203	0.0125065	0.012596	0.0145623	0.0149665	0.0176674	0.0192516	0.0253196	0.0218693	0.0241667	0.0253012	0.025544	0.0197789	0.0261067	
gull sp.	0.061835	0.0655604	0.0532427	0.0513754	0.0538394	0.051831	0.0570764	0.0519816	0.0416308	0.0414173	0.0443066	0.0451207	0.0365994	0.0311021	0.0260938	0.0252258	0.0221559	0.0191787	0.0180136	0.0205836	0.0160428	0.0286588	0.0262931	0.0253262	0.0211014	0.0250261	0.0245816	0.0288591	0.0253219	0.0283826	0.0287179	0.0299678	0.0326061	0.0334052	0.0295963	0.0293121	0.0285714	0.0371259	0.0349217	0.0409938	0.0521307	0.0528515	0.0656079	0.0666667	0.0668675	0.0652791	0.0663176	0.0699205	
Black Skimmer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.947E-4	2.606E-4	0.0014073	0.0026748	0.0051724	0.0053722	0.0036027	0.0026069	0.0020921	0.0013423	0.0	3.888E-4	0.0015	4.023E-4	0.0015	1.796E-4	0.0	1.303E-4	0.0	0.0	0.0	1.38E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sooty Tern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034335	0.0	0.0	4.023E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bridled Tern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.011E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Tern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	3.821E-4	4.31E-4	0.0011512	5.147E-4	0.0010428	5.23E-4	0.0	0.0021459	0.0	0.0	0.0012068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Caspian Tern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.14E-5	0.0	7.73E-5	1.947E-4	0.0	2.815E-4	0.0	0.0	0.0015	0.0	5.214E-4	0.0	0.0	0.0012876	0.0027216	6.838E-4	0.0038214	0.0014075	0.0	3.217E-4	0.0	1.536E-4	4.801E-4	1.72E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black Tern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.86E-5	0.0	9.74E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.584E-4	3.888E-4	0.0	0.001609	0.0	1.796E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Forster's Tern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.352E-4	1.318E-4	2.441E-4	1.571E-4	6.187E-4	3.895E-4	1.303E-4	0.0	0.0	8.621E-4	7.675E-4	0.0010293	0.0010428	5.23E-4	6.711E-4	0.0012876	0.0066096	0.0010256	0.0024135	0.0	5.388E-4	4.825E-4	0.002345	0.0021505	0.0016003	6.881E-4	0.0019324	0.0	4.916E-4	2.603E-4	0.0	0.0	0.0	0.0	0.0	
Arctic Tern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.28E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Tern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.696E-4	0.0095852	0.010208	0.0204479	0.0324388	0.0450324	0.0569354	0.0715517	0.0817345	0.0869789	0.0901981	0.0957113	0.0785235	0.0905579	0.0676516	0.0437607	0.0327836	0.0192353	0.0075431	0.002091	0.0019541	0.0	0.0	0.0	2.761E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Forster's/Common Tern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.641E-4	0.0	0.0015	0.0	7.86E-5	0.0	2.921E-4	1.303E-4	2.815E-4	3.821E-4	0.0	3.837E-4	0.0010293	0.0010428	5.23E-4	3.356E-4	0.0012876	7.776E-4	0.0	4.023E-4	0.0	0.0	3.217E-4	2.606E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common/Arctic Tern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.547E-4	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	5.23E-4	0.0	4.292E-4	0.0	0.0	0.0	2.346E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.38E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sterna sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.714E-4	3.093E-4	3.895E-4	5.211E-4	0.0	7.642E-4	0.0012931	0.0	5.147E-4	0.0015641	0.0020921	0.0015	0.0034335	0.001944	0.0010256	0.0014079	7.037E-4	0.0012572	3.217E-4	1.303E-4	0.0	0.0	0.0	2.761E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sandwich Tern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.011E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Royal Tern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051467	0.0	0.0	0.0	0.0	0.0	0.0	0.0012068	0.0	0.0	0.0	3.908E-4	0.0	6.401E-4	0.0	2.761E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
large tern sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.86E-5	0.0	0.0	0.0	0.0	0.0	4.31E-4	0.0	5.147E-4	0.0	5.23E-4	0.0	0.0	0.0	0.0	2.011E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tern sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.14E-5	3.928E-4	1.547E-4	2.921E-4	2.606E-4	2.815E-4	7.642E-4	4.31E-4	0.0011512	0.0	0.0026069	5.23E-4	6.711E-4	8.584E-4	0.0011664	6.838E-4	0.0020113	0.0	0.0	0.0015	1.303E-4	3.072E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gull/tern sp.	2.008E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.871E-4	0.0	0.0	1.499E-4	0.0	0.0	0.0	1.627E-4	1.571E-4	0.0	9.74E-5	3.908E-4	0.0	3.821E-4	0.0	0.0	0.0	0.0010428	0.0	6.711E-4	0.0	3.888E-4	0.0	0.0	0.0	5.388E-4	3.217E-4	2.606E-4	0.0	1.6E-4	0.0	4.141E-4	0.0015142	4.916E-4	0.0	0.0	0.0	6.307E-4	2.909E-4	2.27E-4	
Pied-billed Grebe	0.0491869	0.0378128	0.0470122	0.0440939	0.038835	0.0312676	0.0315083	0.0226881	0.0272753	0.0237012	0.0159504	0.0139409	0.0185459	0.0048682	0.0031629	4.069E-4	3.143E-4	0.0	4.869E-4	1.303E-4	0.0	0.0	0.0	0.0015349	0.0	0.0	0.0	3.356E-4	0.0015	0.0	3.419E-4	0.0042237	9.383E-4	0.0014368	0.0019302	0.0031266	0.006298	0.006561	0.0147944	0.0111801	0.0246593	0.0223697	0.0192658	0.0225	0.0271084	0.0230211	0.0244328	0.031101	
Horned Grebe	0.0230877	0.0027203	0.0016992	0.0020227	0.0047073	5.634E-4	0.0046488	0.001436	0.0068906	0.0047881	0.0053168	0.0047969	0.002626	4.057E-4	1.318E-4	8.951E-4	0.0015713	1.547E-4	0.0	0.0	0.0067549	0.0038212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.536E-4	0.0	5.161E-4	0.0020704	0.0012979	2.458E-4	7.81E-4	0.0010417	0.0	0.0	0.0011635	0.0136209	
Red-necked Grebe	2.008E-4	0.0	0.0015	0.0010113	0.0120624	0.0064789	0.0059401	0.0048823	0.002584	0.0074216	0.0106336	0.0068955	0.0050878	0.0045977	0.0028993	0.0016275	1.571E-4	7.73E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27E-4	
grebe sp.	0.0	0.0	0.0	0.0	0.0	2.817E-4	0.0	0.0	2.871E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.011E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-tailed Tropicbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.023E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-throated Loon	0.007629	0.0048966	0.0062305	0.0091019	0.0094145	0.0194366	0.0276343	0.0252728	0.0341659	0.0356715	0.0261409	0.0271324	0.025439	0.0167681	0.0122562	0.0104972	0.0035355	0.0015467	9.737E-4	0.0013028	0.0011258	7.642E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0034406	0.0031746	0.002812	0.0014749	0.0039052	0.0029167	0.0012048	0.0025229	0.0069808	0.0079455	
Pacific Loon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	9.74E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Loon	0.0140534	0.0057127	0.0368168	0.0301375	0.0141218	0.0174648	0.0222107	0.0201034	0.0192363	0.0136462	0.0119628	0.0131914	0.0192024	0.0183908	0.017923	0.0129384	0.0103708	0.0084294	0.0030185	0.0020844	0.0011258	0.0015285	0.0030172	7.675E-4	5.147E-4	0.0	5.23E-4	0.002349	0.0030043	0.0	0.0	0.0034191	2.346E-4	0.002694	0.0028953	0.0011725	0.0038402	0.0072012	0.0084294	0.0140787	0.0160069	0.0049164	0.0054673	0.0025	0.001506	0.0022075	0.0029087	0.0059024	
loon sp.	0.0	0.0	0.0	6.068E-4	2.942E-4	2.817E-4	5.165E-4	0.0022975	0.0020098	7.182E-4	0.0011077	0.0017988	0.0011489	8.114E-4	5.271E-4	6.51E-4	3.928E-4	1.547E-4	9.74E-5	2.606E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.303E-4	1.536E-4	4.801E-4	3.441E-4	0.0013803	0.0017305	0.0012291	0.0013017	6.25E-4	3.012E-4	9.461E-4	5.817E-4	4.54E-4	
Wilson's Storm-Petrel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-faced Storm-Petrel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Leach's Storm-Petrel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.034E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.761E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Band-rumped Storm-Petrel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.023E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hydrobates sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.023E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
storm-petrel sp. (white-rumped)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.023E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Great Shearwater	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.214E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Gannet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.499E-4	0.0015	1.352E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.761E-4	0.0021631	0.0	2.603E-4	0.0	9.036E-4	0.0	0.0	0.0	
Brown Booby	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.346E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.167E-4	0.0	0.0	0.0	0.0	
Anhinga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Great Cormorant	0.0130496	0.0174102	0.0215236	0.0169903	0.0223595	0.0171831	0.0105888	0.0123492	0.0146425	0.0093368	0.0119628	0.0068955	0.0044313	0.0033807	6.589E-4	2.441E-4	2.357E-4	7.73E-5	0.0	0.0	0.0	0.0	0.0	0.0	5.147E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.796E-4	0.0	5.211E-4	0.0018433	0.0043207	0.0056769	0.0048309	0.0043262	0.0054081	0.0078105	0.01	0.0057229	0.0129297	0.013089	0.0183882	
Double-crested Cormorant	0.1072074	0.124864	0.1254602	0.0962783	0.0909091	0.0783099	0.0940083	0.1102814	0.081826	0.1012689	0.1269384	0.232349	0.3136386	0.3622718	0.3862678	0.4054032	0.3905563	0.360065	0.3503408	0.3548723	0.3461863	0.3290027	0.3443966	0.3679969	0.3494596	0.3566215	0.3546025	0.3332215	0.3330472	0.2877138	0.2246154	0.2198311	0.1801548	0.1573276	0.1550587	0.1621939	0.1628264	0.1702672	0.1758128	0.1824707	0.1576898	0.1420846	0.1327779	0.1060417	0.0993976	0.1087985	0.120128	0.1087401	
Great/Double-crested Cormorant	0.0014053	0.0016322	0.0019824	8.091E-4	0.0011768	0.0016901	0.0	0.0011488	0.0011484	7.182E-4	0.0011077	0.0013491	9.847E-4	6.761E-4	6.589E-4	3.255E-4	3.143E-4	6.96E-4	3.895E-4	7.817E-4	2.815E-4	7.642E-4	8.621E-4	0.0015	5.147E-4	0.0	0.0	3.356E-4	4.292E-4	0.0	0.0	0.0	0.0	1.796E-4	0.0015	2.606E-4	9.217E-4	6.401E-4	8.601E-4	6.901E-4	0.0015142	0.0012291	0.0018224	0.001875	0.001506	0.0031536	0.0011635	0.0013621	
cormorant sp.	0.0044168	0.0035365	0.0039649	0.0046521	0.0035305	0.0016901	0.0028409	0.0022975	0.0034453	0.0026335	0.0026584	0.0032979	0.0018054	0.0021636	0.0014497	8.137E-4	2.357E-4	6.187E-4	0.0011685	0.0010422	2.815E-4	0.0019106	8.621E-4	0.0	0.0	0.0	5.23E-4	0.0	4.292E-4	0.0	0.0	0.0	2.346E-4	1.796E-4	1.608E-4	0.0	7.68E-4	0.0020803	0.0010322	0.0017943	0.0025957	0.0022124	0.0031242	0.0027083	0.0018072	0.0050457	0.004363	0.0059024	
Glossy Ibis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.499E-4	3.282E-4	6.761E-4	3.954E-4	4.069E-4	4.714E-4	4.64E-4	6.816E-4	1.303E-4	0.0	7.642E-4	0.0	0.0	0.0	0.0	5.23E-4	3.356E-4	0.0017167	0.001944	0.0	2.011E-4	2.346E-4	1.796E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Bittern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0157398	1.641E-4	0.0040568	0.0031629	0.0015461	0.0015713	0.0070374	7.79E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.356E-4	0.0	0.0	0.0	0.0	7.037E-4	0.0010776	0.0077208	3.908E-4	0.0	1.6E-4	3.441E-4	2.761E-4	4.326E-4	2.458E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Least Bittern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.954E-4	0.0045569	0.0	0.0	0.0	1.303E-4	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0053691	8.584E-4	0.0	0.0	0.0	0.0	3.592E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-crowned Night Heron	0.008432	0.0087051	0.0045313	0.0024272	0.0011768	0.0011268	7.748E-4	5.744E-4	0.0054551	0.0033517	0.0013292	0.0016489	0.0011489	4.057E-4	2.636E-4	0.0083815	0.0097423	0.0133014	0.0113924	0.0118551	0.0126654	0.0168131	0.025431	0.0257099	0.0195574	0.031804	0.0271967	0.0268456	0.0261803	0.0182737	0.0147009	0.0100563	0.0105559	0.0062859	0.0070774	0.0092496	0.0076805	0.0057609	0.0077413	0.0019324	8.652E-4	9.833E-4	0.0033845	0.0020833	0.003012	0.0018921	0.0017452	0.0029512	
Black-crowned Night Heron	0.0072275	0.0068009	0.0045313	0.0020227	0.0011768	0.0030986	0.004907	0.0022975	0.0020098	0.0059852	0.0073106	0.0229351	0.0635155	0.0777552	0.0973906	0.1015542	0.1249214	0.135179	0.1357352	0.1581553	0.123839	0.1253344	0.1318966	0.1446662	0.1461657	0.124609	0.1208159	0.1322148	0.1424893	0.0972006	0.1094017	0.10358	0.0889045	0.0797414	0.0612836	0.0493747	0.0400922	0.0337654	0.0342336	0.0165631	0.0129786	0.0157325	0.0067691	0.01	0.0051205	0.0059918	0.0037813	0.0065834	
Yellow-crowned/Black-crowned Night Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.705E-4	0.0	8.14E-5	3.143E-4	7.73E-5	0.0	1.303E-4	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	3.356E-4	4.292E-4	0.0	3.419E-4	0.0	0.0	3.592E-4	0.0	2.606E-4	0.0	1.6E-4	3.441E-4	0.0	0.0	0.0	2.603E-4	0.0	0.0	0.0	0.0	0.0	
Little Blue Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022785	0.0	0.0	0.0	1.303E-4	0.0	0.0	0.0	0.0	0.0	5.214E-4	0.0078452	3.356E-4	0.0	3.888E-4	0.0	4.023E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tricolored Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.303E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Snowy Egret	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.994E-4	0.0042672	0.0085193	0.011729	0.0177394	0.0236486	0.0273761	0.021519	0.0302241	0.0163242	0.0187237	0.0237069	0.0176516	0.0200721	0.0224192	0.0183054	0.0295302	0.0244635	0.0213841	0.0133333	0.0088496	0.004457	0.0030532	0.0022519	0.0036477	0.0013825	0.0016003	0.0015	1.38E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Green Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016412	0.0093306	0.0147601	0.0403613	0.0417976	0.0250561	0.0282376	0.0313966	0.0104137	0.0057318	0.0064655	0.0088258	0.0097787	0.0072993	0.0088912	0.0181208	0.0223176	0.025661	0.0211966	0.0299678	0.0311987	0.0335848	0.0242882	0.0214956	0.0192012	0.006561	0.0017203	2.761E-4	0.0	0.0	2.603E-4	0.0	0.0	0.0	0.0	0.0	
Western Cattle-Egret	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074375	0.0026357	4.882E-4	3.928E-4	3.093E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.888E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	2.458E-4	0.0015	0.0	0.0	0.0	0.0	0.0	
Great Egret	0.0	2.72E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	4.788E-4	0.0077537	0.0593614	0.09355	0.0958756	0.1448339	0.1861828	0.2010528	0.2008352	0.2013632	0.1998437	0.1471995	0.147115	0.1288793	0.151957	0.1595471	0.1517205	0.1506276	0.1463087	0.1746781	0.12986	0.1022222	0.078037	0.0448041	0.0233477	0.020267	0.0148515	0.0165899	0.0166427	0.0104937	0.005107	0.0030283	0.0024582	7.81E-4	4.167E-4	9.036E-4	0.0	0.0	2.27E-4	
Great Blue Heron	0.074483	0.0878672	0.0608893	0.0568366	0.0444248	0.0467606	0.0573347	0.0597358	0.0499569	0.05243	0.0376606	0.0455704	0.0320039	0.0178499	0.0187138	0.0200179	0.02522	0.0222721	0.0183057	0.021235	0.0208275	0.022927	0.0331897	0.0418266	0.0669068	0.0698644	0.1056485	0.1090604	0.1351931	0.122084	0.1035897	0.1080048	0.0975839	0.0770474	0.0709345	0.0763418	0.0731183	0.0835334	0.0811973	0.0774327	0.0597015	0.0698132	0.0749805	0.0804167	0.0813253	0.0838852	0.0674811	0.0726447	
