









Frequency of observations in the selected location(s).:
Number of taxa: 	666

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Gray-cheeked Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07E-4	0.0026552	0.0034832	0.002981	0.0018919	1.597E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.57E-4	0.0035162	0.0060595	0.0102134	0.0101677	0.0068852	0.0024003	2.637E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bicknell's Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gray-cheeked/Bicknell's Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.056E-4	1.242E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.524E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Swainson's Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81E-4	5.349E-4	0.0080761	0.0169939	0.0339088	0.008364	9.585E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.946E-4	1.223E-4	0.0033511	0.0225035	0.0306647	0.0353659	0.0210489	0.0216393	0.0092319	0.0027694	3.81E-4	0.0015	0.0	2.788E-4	0.0	0.0	0.0	0.0	
Hermit Thrush	0.0165249	0.0165321	0.0128124	0.0206083	0.0173693	0.0159456	0.0138937	0.0203483	0.0177656	0.0163105	0.0124755	0.0171577	0.0343183	0.0539516	0.0550794	0.0365854	0.0296493	0.015305	0.011924	0.0051777	0.0011182	7.172E-4	7.831E-4	0.0026929	0.0019975	5.973E-4	0.0014617	8.859E-4	0.0013659	5.98E-4	3.892E-4	8.563E-4	4.57E-4	7.032E-4	9.181E-4	0.0027439	0.0176597	0.054918	0.098966	0.1392589	0.1061155	0.0639196	0.058914	0.0395929	0.0328482	0.038022	0.0561888	0.0341242	
Catharus sp.	0.0	0.0	1.269E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.183E-4	0.0	1.458E-4	0.0015	1.07E-4	7.744E-4	6.333E-4	9.937E-4	9.96E-5	1.597E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.476E-4	0.0	0.0	0.0	2.446E-4	9.139E-4	0.0022855	0.0025707	0.002439	0.0019622	9.836E-4	0.0014771	5.275E-4	7.62E-4	2.01E-4	0.0	1.394E-4	0.0	0.0	0.0	2.836E-4	
Wood Thrush	0.0	2.563E-4	0.0010148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0091998	0.0638345	0.0927802	0.0980002	0.0563577	0.0327476	0.0333513	0.0391543	0.0424521	0.0375885	0.0300617	0.0261015	0.0172745	0.0097561	0.006179	0.0087566	0.0084404	0.0063976	0.0130098	0.0086302	0.0088415	0.0026757	0.0018033	0.0011078	2.637E-4	1.905E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Robin	0.1461817	0.1457132	0.1377648	0.1718096	0.1730185	0.1513528	0.1595197	0.2043456	0.2199634	0.2765279	0.3674924	0.4390013	0.4921514	0.5428696	0.5550091	0.5681429	0.5823653	0.577053	0.5647746	0.5113014	0.4934505	0.507262	0.4923649	0.4948519	0.4597785	0.4260402	0.404051	0.3819578	0.3393171	0.307953	0.3023935	0.3142508	0.2717441	0.3361463	0.360448	0.3597561	0.371031	0.3880328	0.3947563	0.3775551	0.3772147	0.3322613	0.314135	0.2439704	0.1879418	0.2206593	0.2587895	0.2176954	
thrush sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.724E-4	0.0	0.0	0.0	0.0	0.0	0.0	8.431E-4	3.209E-4	9.957E-4	0.0017944	0.0016147	4.979E-4	3.195E-4	5.379E-4	3.915E-4	6.336E-4	0.0	1.991E-4	2.088E-4	0.0	0.0	1.993E-4	1.946E-4	0.0012232	0.0016756	0.0031646	0.0034888	0.0025915	5.351E-4	0.0	5.539E-4	2.637E-4	0.0	0.0	2.198E-4	0.0	0.0	0.0	0.0	0.0	
Northern Wheatear	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.001469	3.049E-4	0.003746	0.0021311	0.0015	0.0060662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bohemian Waxwing	0.0	0.0020505	1.269E-4	0.0	0.0	1.307E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.394E-4	0.0	0.0	1.605E-4	0.0015	
Cedar Waxwing	0.0094847	0.0085864	0.0090067	0.012343	0.0102867	0.0092798	0.0084048	0.0087946	0.0076923	0.0095613	0.0076635	0.009348	0.008618	0.0072908	0.0050583	0.0079161	0.0144928	0.0462318	0.1314122	0.18371	0.2057508	0.2029765	0.1703211	0.1647394	0.1608861	0.1369699	0.1181875	0.1071903	0.1051707	0.0871038	0.0692742	0.089419	0.0863671	0.112166	0.1197209	0.1181402	0.1132715	0.1122951	0.1111521	0.1044442	0.1118308	0.0850251	0.0604528	0.0381988	0.0195426	0.0173626	0.0256863	0.0181492	
Northern Red Bishop	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
House Sparrow	0.1319057	0.1114956	0.1055436	0.127397	0.1311973	0.2024572	0.2375643	0.149681	0.1520147	0.1644169	0.1728747	0.1727606	0.1726685	0.2111403	0.2283265	0.2134146	0.2238079	0.2326367	0.2235747	0.199542	0.220607	0.2384795	0.2341425	0.2330112	0.2233521	0.2353175	0.236375	0.234608	0.2148293	0.1969304	0.1945904	0.1628135	0.1246002	0.1288678	0.1263313	0.1375	0.1633964	0.1696721	0.1905465	0.1813267	0.1920366	0.1668342	0.1655309	0.1579534	0.1488565	0.1457143	0.1529941	0.1297854	
American Pipit	0.0061602	0.0067923	0.0082456	0.0079348	0.0070826	0.0117632	0.0067753	0.0032764	0.0027473	0.0016873	0.001604	0.0017749	0.0010773	7.291E-4	7.025E-4	2.139E-4	7.744E-4	4.222E-4	8.695E-4	0.0	0.0	0.0	0.0015	3.168E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012186	0.0014065	0.0042233	0.0120427	0.0198002	0.0240984	0.0308346	0.0518265	0.0485807	0.038995	0.0351726	0.0248153	0.0149688	0.0092308	0.0162145	0.0095472	
Evening Grosbeak	6.845E-4	6.408E-4	2.537E-4	0.0012123	0.0021922	0.0015	0.0	5.173E-4	1.832E-4	1.875E-4	0.0015	0.0	0.0	1.458E-4	0.0015	7.488E-4	0.0018807	8.444E-4	1.242E-4	0.0015	0.0	1.793E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.946E-4	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0046156	0.0040008	0.0054271	0.0019785	0.0015335	0.0010395	2.198E-4	6.422E-4	9.453E-4	
Pine Grosbeak	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
House Finch	0.1189987	0.0956043	0.0924775	0.1138417	0.1279933	0.1632466	0.2019726	0.1526125	0.1542125	0.1591676	0.1557655	0.1538279	0.1620499	0.1789151	0.178165	0.1958708	0.1984733	0.1948491	0.1727736	0.1654884	0.1686901	0.1864802	0.1855912	0.1923016	0.2073724	0.186741	0.1850073	0.1963679	0.1800976	0.1779948	0.1628722	0.16	0.1370906	0.1490858	0.1496511	0.1560976	0.1740992	0.1867213	0.2123338	0.197679	0.2234711	0.2156784	0.2253242	0.1823505	0.1779626	0.1694505	0.1960186	0.1748748	
Purple Finch	0.004009	0.0026913	0.0021565	0.0030857	0.0026981	0.0016991	0.003259	0.0020693	0.0032967	0.0018748	0.0033862	0.0017749	0.0041551	0.0051035	0.0127863	0.0114463	0.0106206	0.0028499	0.0014905	6.97E-4	1.597E-4	0.0012552	7.831E-4	7.92E-4	1.816E-4	3.982E-4	0.0	1.476E-4	0.0	0.0	1.946E-4	0.0017125	0.0035034	0.0075598	0.0167095	0.0262195	0.02533	0.0557377	0.066839	0.0846631	0.0777291	0.0536683	0.0457243	0.022027	0.0176715	0.0087912	0.0123615	0.0069005	
House/Purple Finch	0.0012711	0.0015379	0.0011417	7.714E-4	0.0010118	0.0058816	0.0113208	0.0013795	0.0010989	0.0011249	7.129E-4	0.0013016	9.234E-4	7.291E-4	7.025E-4	6.418E-4	0.0018807	0.0025332	0.0016147	0.0018919	0.0014377	0.0014345	0.0013704	0.0019008	7.263E-4	0.0011945	6.264E-4	0.0013288	7.805E-4	0.0023919	0.0017513	0.0011009	6.093E-4	1.758E-4	3.672E-4	3.049E-4	5.351E-4	4.918E-4	7.386E-4	6.594E-4	1.905E-4	8.04E-4	8.793E-4	0.0016729	8.316E-4	0.0	3.211E-4	7.562E-4	
Redpoll	0.0014667	0.001666	0.0041862	0.0041878	0.0092749	0.0020912	0.0015437	0.0032764	0.0027473	0.0014998	0.0014258	7.1E-4	0.0012311	0.0	0.0	0.0	2.213E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.956E-4	0.0020956	0.001608	0.0028578	0.0025094	0.0027027	0.0013187	0.0024081	0.0018905	
Red Crossbill	0.004889	0.0028194	0.001776	9.918E-4	3.373E-4	0.0011763	0.0012864	0.003104	0.0025641	0.0014998	0.0010693	0.0091113	0.0073869	0.0033537	0.0015456	0.0014976	0.0012169	0.0013722	9.937E-4	5.974E-4	0.0015	3.586E-4	3.915E-4	1.584E-4	5.448E-4	1.991E-4	0.0	2.953E-4	1.951E-4	0.0015	3.892E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.319E-4	0.0017146	0.0034171	0.0098923	0.0093406	0.0033264	0.0059341	0.0035319	0.0031194	
White-winged Crossbill	0.0019556	0.0010252	8.88E-4	4.408E-4	0.0010118	1.307E-4	1.715E-4	0.0010347	0.0016484	3.75E-4	1.782E-4	0.0015	0.0	0.0	1.405E-4	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.758E-4	0.0	0.0	0.0	0.0	0.0	1.319E-4	0.0017146	0.0034171	0.0065949	0.0052976	6.237E-4	0.0017582	0.0012843	5.672E-4	
crossbill sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.394E-4	0.0	0.0	0.0	0.0	
European Goldfinch	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	1.056E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.394E-4	0.0	0.0	0.0	0.0	
Pine Siskin	0.0033245	0.0044855	0.0043131	0.0070531	0.0074199	0.0043132	0.0054031	0.0056906	0.0038462	0.0033746	0.0040991	0.0088747	0.0084641	0.0065617	0.0063229	0.0054557	0.0067485	0.0027444	8.695E-4	2.987E-4	0.0	0.0	1.958E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	1.836E-4	0.0025915	0.0103461	0.0421311	0.0465288	0.0615851	0.0666794	0.0464322	0.0314355	0.0160323	0.0087318	0.0072527	0.0051373	0.0052935	
American Goldfinch	0.0876112	0.0762527	0.0706584	0.0851885	0.0897133	0.1154098	0.1245283	0.0810485	0.0822344	0.0909261	0.0935662	0.1114661	0.1545091	0.2159522	0.2613461	0.3195336	0.3366523	0.2966012	0.2567383	0.2062133	0.2071885	0.2261072	0.2304229	0.2431491	0.2705647	0.2761298	0.2935895	0.319061	0.334439	0.3468208	0.3395602	0.3144954	0.2411272	0.2398031	0.207859	0.1853659	0.1571531	0.1757377	0.1824225	0.1785573	0.229377	0.238593	0.252583	0.2013105	0.1640333	0.1802198	0.1549205	0.1347008	
Spinus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.088E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014506	0.0	2.01E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Acanthis/Spinus sp.	0.0	0.0	0.0	0.0	0.0	0.0	8.58E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.088E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.02E-4	2.198E-4	1.394E-4	2.079E-4	0.0	0.0	0.0	
finch sp.	1.956E-4	6.408E-4	3.806E-4	3.306E-4	3.373E-4	7.842E-4	0.0017153	0.0015	0.0	1.875E-4	0.0	4.733E-4	1.539E-4	1.458E-4	1.405E-4	2.139E-4	3.319E-4	4.222E-4	1.242E-4	2.987E-4	1.597E-4	3.586E-4	0.0	3.168E-4	3.632E-4	1.991E-4	2.088E-4	0.0	5.854E-4	1.993E-4	1.946E-4	1.223E-4	0.0	1.758E-4	0.0	4.573E-4	7.135E-4	6.557E-4	7.386E-4	9.231E-4	7.62E-4	0.0024121	0.0010991	8.365E-4	8.316E-4	6.593E-4	0.0014449	3.781E-4	
Lapland Longspur	0.0066491	0.0020505	3.806E-4	7.714E-4	0.0013491	0.0052281	0.0012007	8.622E-4	3.663E-4	0.0015	3.564E-4	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.524E-4	1.784E-4	0.0022951	0.0011078	0.0023737	0.0017146	0.0040201	0.0035173	0.0043218	0.0029106	0.0061538	0.0022476	0.0032139	
Chestnut-collared Longspur	0.0	0.0	0.0	0.0	0.0	1.307E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Smith's Longspur	0.0	0.0	0.0	0.0	0.0	0.0022219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.524E-4	0.0	0.0	0.0	0.0	1.905E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Snow Bunting	0.0259118	0.0310137	0.028923	0.0236941	0.0241147	0.0269246	0.0156947	0.0184515	0.0120879	0.0089989	0.0044555	0.0011833	3.078E-4	4.374E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.279E-4	0.0011078	0.0088356	0.0310535	0.038995	0.0455045	0.0493517	0.039501	0.0435165	0.0404559	0.034975	
Cassin's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068607	0.0134066	0.0038529	0.0020796	
Grasshopper Sparrow	1.956E-4	0.0	0.0	3.306E-4	5.059E-4	0.0	8.58E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.405E-4	0.0011767	0.0118376	0.0118218	0.0188796	0.0261874	0.0263578	0.0195446	0.018794	0.0247109	0.0143454	0.014135	0.0085613	0.0084158	0.0054634	0.0035878	5.838E-4	0.0012232	0.0012186	7.032E-4	3.672E-4	3.049E-4	3.568E-4	8.197E-4	9.232E-4	0.001055	1.905E-4	4.02E-4	2.198E-4	1.394E-4	0.0066528	0.0098901	1.605E-4	8.507E-4	
Chipping Sparrow	0.0025423	0.004101	0.0030445	0.0035266	0.0053963	0.003529	0.0021441	0.003104	0.0016484	0.0013123	0.0028515	0.009703	0.0486303	0.1328376	0.2123086	0.2621951	0.2765793	0.2518472	0.2505279	0.2084039	0.214377	0.1918594	0.1846124	0.1962617	0.1748683	0.1532948	0.1181875	0.111472	0.0878049	0.0755432	0.0611014	0.0491743	0.0411272	0.0501055	0.0484759	0.0632622	0.0861577	0.1113115	0.1083826	0.0978505	0.053153	0.0279397	0.0129699	0.0125471	0.0064449	0.0085714	0.0109167	0.0051045	
Clay-colored Sparrow	8.8E-4	0.0012816	8.88E-4	0.0020939	0.0033727	6.535E-4	2.573E-4	3.449E-4	7.326E-4	3.75E-4	8.911E-4	4.733E-4	1.539E-4	2.916E-4	1.405E-4	1.07E-4	2.213E-4	5.278E-4	3.726E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.946E-4	6.116E-4	0.0038081	0.0026371	0.0056923	0.0064024	0.0082055	0.0122951	0.0055391	0.0059343	0.0036197	0.0040201	0.0032974	0.0013941	0.0031185	0.0037363	0.0022476	8.507E-4	
Field Sparrow	0.0193605	0.015635	0.0121781	0.0155389	0.0187184	0.0165991	0.0142367	0.0118986	0.0128205	0.0127484	0.0215648	0.0241392	0.0313943	0.0380577	0.0470704	0.0453573	0.0418188	0.0408486	0.0381319	0.0493876	0.0519169	0.0407029	0.041112	0.0453033	0.0363174	0.0304599	0.0190019	0.0245091	0.0197073	0.0139526	0.0112862	0.0099083	0.009444	0.0110759	0.0093647	0.0097561	0.0221192	0.05	0.0769941	0.0745088	0.0468661	0.0323618	0.0296769	0.0211906	0.0195426	0.0246154	0.03275	0.0283581	
Spizella sp.	0.0	0.0	0.0	1.102E-4	0.0	1.307E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.539E-4	0.0	0.0	0.0015	0.0	0.0	1.242E-4	0.0	0.0	3.586E-4	0.0	0.0	0.0	0.0	0.0	1.476E-4	0.0	0.0	3.892E-4	0.0	0.0	1.758E-4	1.836E-4	4.573E-4	5.351E-4	3.279E-4	7.386E-4	2.637E-4	1.905E-4	0.0	0.0015	4.182E-4	6.237E-4	0.0	1.605E-4	9.45E-5	
Lark Sparrow	0.0019556	0.0012816	5.074E-4	0.0029755	0.0045531	0.002614	9.434E-4	5.173E-4	9.158E-4	0.0015	1.782E-4	1.183E-4	0.0	0.0	0.0	0.0	0.0015	1.056E-4	1.242E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.264E-4	0.0017717	1.951E-4	0.0045844	0.0025297	0.0052599	0.0073115	0.003692	0.0027543	0.0030488	0.0017838	0.0016393	3.693E-4	0.001055	0.0068584	6.03E-4	6.595E-4	2.788E-4	0.0	0.0013187	3.211E-4	7.562E-4	
Lark Bunting	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020055	0.0052167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.523E-4	0.0015	7.345E-4	0.0030488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Tree Sparrow	0.0261074	0.0233244	0.0266396	0.0255676	0.0350759	0.0304535	0.0305317	0.0200034	0.020696	0.0159355	0.0106933	0.009348	0.0053863	0.0033537	0.0025292	0.0010697	3.319E-4	3.167E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.639E-4	5.539E-4	0.0015825	0.0041913	0.0084422	0.0136294	0.019657	0.0278586	0.036044	0.0410981	0.0352585	
Spizella sp./American Tree Sparrow	0.0	0.0	1.269E-4	0.0	0.0	2.614E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.198E-4	0.0	0.0	
Fox Sparrow	0.0261074	0.0289632	0.021058	0.0341635	0.0404722	0.0362044	0.0314751	0.0279359	0.0315018	0.0290589	0.0260203	0.0210626	0.0118498	0.0030621	9.836E-4	2.139E-4	0.0015	1.056E-4	0.0	9.96E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.918E-4	0.0022157	0.0040881	0.0118118	0.0188945	0.0496812	0.04977	0.0455301	0.050989	0.0751324	0.0522734	
Dark-eyed Junco	0.1412927	0.1285403	0.1252061	0.1426052	0.1544688	0.2322572	0.2712693	0.1488188	0.1604396	0.1567304	0.1561219	0.1738256	0.1711296	0.1290464	0.0762962	0.0209671	0.0076336	0.0016888	1.242E-4	0.0015	1.597E-4	0.0	0.0	0.0015	0.0	0.0	0.0	1.476E-4	0.0	0.0	0.0	0.0	0.0	0.0014065	0.003856	0.0158537	0.0567249	0.1244262	0.1848227	0.2501648	0.2682416	0.2542714	0.2563201	0.209954	0.1939709	0.2079121	0.2046878	0.1859344	
White-crowned Sparrow	0.0089958	0.0079457	0.0093873	0.0084858	0.0116358	0.0147693	0.0055746	0.0082773	0.0071429	0.0054368	0.0026733	0.0024849	0.0021545	0.0032079	0.0066039	0.0064185	0.0206881	0.0134051	0.0052167	9.96E-5	0.0015	3.586E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0042683	0.030503	0.0680328	0.0742245	0.0747725	0.0318156	0.0132663	0.0096725	0.0115712	0.0068607	0.0063736	0.0102745	0.0082238	
Golden-crowned Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0180259	0.0040429	0.0	0.0	0.0	0.0	
Harris's Sparrow	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	1.875E-4	0.0015	0.0015	0.0	1.458E-4	0.0015	1.07E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-throated Sparrow	0.2635181	0.2486223	0.2341748	0.2776063	0.2881956	0.3110704	0.3181818	0.2684946	0.2767399	0.2795276	0.2557476	0.2547627	0.2765466	0.3368329	0.374315	0.3848952	0.321717	0.1559004	0.0367656	0.0068705	0.001278	1.793E-4	3.915E-4	0.0	1.816E-4	0.0	0.0	1.476E-4	0.0	0.0	0.0	1.223E-4	7.616E-4	0.0019339	0.0201983	0.0948171	0.2149483	0.327541	0.3986337	0.4086773	0.4216041	0.3975879	0.4091009	0.351178	0.3326403	0.369011	0.3913951	0.3659136	
Vesper Sparrow	0.0010756	0.0044855	0.002664	0.0023143	0.0052277	0.0040518	0.0024871	0.0013795	7.326E-4	0.0011249	0.0026733	0.001065	0.0015389	0.001604	0.0018266	8.558E-4	0.0012169	7.389E-4	9.937E-4	0.001394	0.0027157	0.0019724	0.0019577	0.0033265	0.0023606	0.0011945	4.176E-4	0.0010335	3.902E-4	3.986E-4	3.892E-4	1.223E-4	1.523E-4	7.032E-4	1.836E-4	4.573E-4	0.0019622	0.0072131	0.0123708	0.0147699	0.0097161	0.0042211	0.0026379	0.0015335	0.0012474	0.0015385	8.027E-4	7.562E-4	
LeConte's Sparrow	0.0	0.0012816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.639E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Seaside Sparrow	5.867E-4	5.126E-4	0.0	3.306E-4	0.0011804	9.149E-4	8.58E-5	3.449E-4	1.832E-4	0.0	0.0	3.55E-4	0.0	0.0011665	0.0044963	0.0112323	0.0149353	0.015305	0.024469	0.0363437	0.0407348	0.039627	0.0395458	0.039284	0.044852	0.0443958	0.045521	0.0401595	0.0300488	0.0229221	0.0235454	0.0117431	0.0068545	0.0063291	0.0047741	0.0068598	0.0085623	0.0068852	0.0059084	0.0025056	0.0017146	2.01E-4	4.397E-4	4.182E-4	0.0	2.198E-4	8.027E-4	4.726E-4	
Nelson's Sparrow	4.889E-4	0.0	0.0	4.408E-4	3.373E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.106E-4	1.056E-4	0.0	7.966E-4	1.597E-4	1.793E-4	0.0015	0.0	0.0	0.0	0.0	1.476E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.836E-4	0.0027439	0.0094542	0.0136066	0.0125554	0.0100224	0.0028577	0.001206	4.397E-4	1.394E-4	6.237E-4	4.396E-4	3.211E-4	0.0	
